Year,Month,transect ID,Sight Lon,Sight Lat
2016,february,5,85.10927708,19.37419774
2016,february,5,85.0995714,19.37421921
2016,february,5,85.1094284,19.37422035
2016,february,5,85.10818367,19.37423429
2016,february,5,85.09969525,19.37423771
2016,february,5,85.09951883,19.37424301
2016,february,5,85.11244411,19.37424949
2016,february,5,85.11278666,19.37425594
2016,february,5,85.09228392,19.37426696
2016,february,5,85.10838327,19.37426811
2016,february,5,85.1128535,19.37428401
2016,february,5,85.09930085,19.37428639
2016,february,5,85.10827733,19.37430078
2016,february,5,85.11259028,19.37430173
2016,february,5,85.09215962,19.37430187
2016,february,5,85.11212914,19.3743079
2016,february,5,85.11264217,19.37433394
2016,february,5,85.11269517,19.3743407
2016,february,5,85.11280621,19.37434584
2016,february,5,85.09982345,19.37435872
2016,february,5,85.10809858,19.37435914
2016,february,5,85.09176125,19.37438703
2016,february,5,85.11274315,19.37439513
2016,february,5,85.11254582,19.3744021
2016,february,5,85.11234883,19.37440346
2016,february,5,85.11243797,19.3744228
2016,february,5,85.10901033,19.37443303
2016,february,5,85.09240425,19.37443776
2016,february,5,85.09930328,19.3744525
2016,february,5,85.11231594,19.37445966
2016,february,5,85.0916275,19.37446819
2016,february,5,85.091717,19.3744693
2016,february,5,85.1126872,19.37449341
2016,february,5,85.10798652,19.37449923
2016,february,5,85.11252533,19.3745
2016,february,5,85.10899,19.374504
2016,february,5,85.11276646,19.3745079
2016,february,5,85.11254343,19.37451062
2016,february,5,85.09216556,19.3745296
2016,february,5,85.09203428,19.37453129
2016,february,5,85.11229982,19.37453237
2016,february,5,85.1128481,19.37453698
2016,february,5,85.09877183,19.37454182
2016,february,5,85.11282806,19.37454621
2016,february,5,85.10894552,19.37455134
2016,february,5,85.09245192,19.37456257
2016,february,5,85.09889891,19.37456501
2016,february,5,85.11288675,19.37456965
2016,february,5,85.09204008,19.37458377
2016,february,5,85.09198616,19.37458475
2016,february,5,85.09241478,19.37459473
2016,february,5,85.09932383,19.374595
2016,february,5,85.11225404,19.37460271
2016,february,5,85.09950815,19.3746062
2016,february,5,85.09164398,19.37461402
2016,february,5,85.09154478,19.37462724
2016,february,5,85.10879394,19.37463582
2016,february,5,85.11235963,19.37464582
2016,february,5,85.11272478,19.37465037
2016,february,5,85.10855625,19.37465528
2016,february,5,85.10843871,19.37465677
2016,february,5,85.11267852,19.37465919
2016,february,5,85.11261062,19.37465952
2016,february,5,85.0918,19.37465957
2016,february,5,85.11292551,19.37465993
2016,february,5,85.10840882,19.37466932
2016,february,5,85.11243768,19.37467554
2016,february,5,85.0919727,19.37467801
2016,february,5,85.09211992,19.37467853
2016,february,5,85.10813917,19.3746816
2016,february,5,85.09948233,19.37468494
2016,february,5,85.09187065,19.37468676
2016,february,5,85.09142999,19.3746953
2016,february,5,85.09828126,19.3746973
2016,february,5,85.11252801,19.37470884
2016,february,5,85.0915005,19.37470897
2016,february,5,85.09172881,19.37471081
2016,february,5,85.09943372,19.37471587
2016,february,5,85.09180546,19.37471734
2016,february,5,85.09931134,19.37473418
2016,february,5,85.11292663,19.37475981
2016,february,5,85.10815341,19.37476263
2016,february,5,85.11265943,19.37476769
2016,february,5,85.11288229,19.37478404
2016,february,5,85.09861525,19.3747895
2016,february,5,85.11290327,19.37479484
2016,february,5,85.11267727,19.37479744
2016,february,5,85.09118321,19.37481551
2016,february,5,85.09839723,19.37483422
2016,february,5,85.10816206,19.37484267
2016,february,5,85.11245627,19.37487636
2016,february,5,85.09836875,19.37487781
2016,february,5,85.09150339,19.37487899
2016,february,5,85.09856926,19.37490337
2016,february,5,85.11243475,19.37492661
2016,february,5,85.108095,19.3749318
2016,february,5,85.10764248,19.3749361
2016,february,5,85.10774058,19.37494143
2016,february,5,85.09194327,19.37494896
2016,february,5,85.1130319,19.37495015
2016,february,5,85.11292805,19.37495112
2016,february,5,85.09911121,19.37497128
2016,february,5,85.11275564,19.37498345
2016,february,5,85.09894339,19.37499572
2016,february,5,85.09912792,19.37499858
2016,february,5,85.10780623,19.37500428
2016,february,5,85.11177326,19.37500772
2016,february,5,85.09859093,19.37501196
2016,february,5,85.11304306,19.3750215
2016,february,5,85.11296256,19.375022
2016,february,5,85.11249959,19.37502911
2016,february,5,85.11254353,19.37503701
2016,february,5,85.11277566,19.3750598
2016,february,5,85.10844263,19.37507716
2016,february,5,85.09859815,19.37508055
2016,february,5,85.09813351,19.37508386
2016,february,5,85.11306202,19.37508485
2016,february,5,85.1125797,19.37509326
2016,february,5,85.09892029,19.37509347
2016,february,5,85.11303633,19.37510434
2016,february,5,85.11290314,19.37511314
2016,february,5,85.11290314,19.37511314
2016,february,5,85.11274068,19.37514291
2016,february,5,85.10856613,19.37515592
2016,february,5,85.11259507,19.37516524
2016,february,5,85.09871153,19.3751667
2016,february,5,85.0989142,19.37518401
2016,february,5,85.1122128,19.37518915
2016,february,5,85.1075925,19.37519457
2016,february,5,85.112122,19.37519546
2016,february,5,85.0985565,19.37520606
2016,february,5,85.11286455,19.37520635
2016,february,5,85.11318211,19.37520844
2016,february,5,85.11165268,19.37521039
2016,february,5,85.09879512,19.37521187
2016,february,5,85.11287534,19.37521832
2016,february,5,85.0911927,19.37523274
2016,february,5,85.11134225,19.37523647
2016,february,5,85.09823771,19.37525329
2016,february,5,85.10774071,19.37526249
2016,february,5,85.09879026,19.37526896
2016,february,5,85.10775478,19.37527292
2016,february,5,85.09164194,19.37528708
2016,february,5,85.11292713,19.37529296
2016,february,5,85.11245348,19.3752977
2016,february,5,85.11290064,19.37530019
2016,february,5,85.11308034,19.37531246
2016,february,5,85.09856811,19.37531982
2016,february,5,85.09154962,19.37532744
2016,february,5,85.09143529,19.37533404
2016,february,5,85.11319922,19.37533482
2016,february,5,85.11319057,19.37534046
2016,february,5,85.1128552,19.37534848
2016,february,5,85.09849155,19.3753501
2016,february,5,85.10768007,19.37535117
2016,february,5,85.1132371,19.3753522
2016,february,5,85.1129807,19.37535561
2016,february,5,85.10770204,19.37535916
2016,february,5,85.11244688,19.37537731
2016,february,5,85.11336806,19.37537959
2016,february,5,85.10854981,19.37538002
2016,february,5,85.11272454,19.37539217
2016,february,5,85.09149312,19.37539607
2016,february,5,85.11335977,19.37539866
2016,february,5,85.10776073,19.37540251
2016,february,5,85.09827413,19.3754052
2016,february,5,85.11336443,19.37540731
2016,february,5,85.11315636,19.37541081
2016,february,5,85.10769471,19.37541349
2016,february,5,85.11250155,19.37542148
2016,february,5,85.1084688,19.37543909
2016,february,5,85.08420297,19.3754426
2016,february,5,85.08409434,19.37545286
2016,february,5,85.10762468,19.37546019
2016,february,5,85.11333601,19.37546601
2016,february,5,85.09154792,19.37550548
2016,february,5,85.1128922,19.37550594
2016,february,5,85.11316608,19.37551174
2016,february,5,85.11283939,19.37552072
2016,february,5,85.0906532,19.37553599
2016,february,5,85.11327999,19.37556649
2016,february,5,85.11282042,19.37558641
2016,february,5,85.11292716,19.37558917
2016,february,5,85.11313572,19.37559852
2016,february,5,85.11325919,19.37559971
2016,february,5,85.11249442,19.37560378
2016,february,5,85.11320233,19.37560447
2016,february,5,85.10856606,19.37562139
2016,february,5,85.11329437,19.37562292
2016,february,5,85.11293307,19.37564382
2016,february,5,85.09079408,19.37566169
2016,february,5,85.09084654,19.37566363
2016,february,5,85.113214,19.37568276
2016,february,5,85.11324996,19.37568997
2016,february,5,85.10844506,19.37569068
2016,february,5,85.09072702,19.37569779
2016,february,5,85.09095979,19.3757005
2016,february,5,85.09076532,19.37570478
2016,february,5,85.11279973,19.37571168
2016,february,5,85.11317343,19.375719
2016,february,5,85.1132433,19.37572555
2016,february,5,85.11323129,19.3757388
2016,february,5,85.11183937,19.37574963
2016,february,5,85.11268393,19.37575484
2016,february,5,85.11328155,19.37577289
2016,february,5,85.1124726,19.37577768
2016,february,5,85.11260787,19.37578133
2016,february,5,85.11168695,19.37578241
2016,february,5,85.1126065,19.37580005
2016,february,5,85.11269355,19.37580842
2016,february,5,85.09114995,19.37581645
2016,february,5,85.11318847,19.37582561
2016,february,5,85.11319607,19.37584571
2016,february,5,85.11316179,19.37584601
2016,february,5,85.1134203,19.37584699
2016,february,5,85.11318201,19.37585202
2016,february,5,85.11286002,19.37585446
2016,february,5,85.11331601,19.3758868
2016,february,5,85.1134364,19.3759027
2016,february,5,85.11252172,19.37594742
2016,february,5,85.11339685,19.37594862
2016,february,5,85.09099503,19.37596276
2016,february,5,85.11272479,19.37597262
2016,february,5,85.11189664,19.37597687
2016,february,5,85.11349031,19.3760235
2016,february,5,85.1134264,19.37603167
2016,february,5,85.10684165,19.37603817
2016,february,5,85.11341015,19.37604064
2016,february,5,85.11260525,19.37606426
2016,february,5,85.11339266,19.37607051
2016,february,5,85.11337382,19.37607638
2016,february,5,85.11316815,19.37607774
2016,february,5,85.10683108,19.37607958
2016,february,5,85.11339999,19.37608908
2016,february,5,85.11321848,19.37609041
2016,february,5,85.09081764,19.37610358
2016,february,5,85.11336982,19.37611029
2016,february,5,85.11337516,19.37611249
2016,february,5,85.11354182,19.3761271
2016,february,5,85.11333502,19.37613485
2016,february,5,85.11333152,19.37613581
2016,february,5,85.10684047,19.37613804
2016,february,5,85.09091978,19.3761426
2016,february,5,85.11354657,19.37614608
2016,february,5,85.11336691,19.37614731
2016,february,5,85.113566,19.37615045
2016,february,5,85.11360129,19.37616101
2016,february,5,85.11326994,19.3761649
2016,february,5,85.11361011,19.37617447
2016,february,5,85.11341671,19.3761795
2016,february,5,85.11345543,19.37618271
2016,february,5,85.11360322,19.37618315
2016,february,5,85.11287025,19.37618675
2016,february,5,85.11272619,19.37618684
2016,february,5,85.11347362,19.37619721
2016,february,5,85.11304387,19.37619877
2016,february,5,85.11332417,19.37621018
2016,february,5,85.10686343,19.37622469
2016,february,5,85.10682727,19.37622533
2016,february,5,85.11257797,19.37622924
2016,february,5,85.11319035,19.37623556
2016,february,5,85.11355542,19.37624038
2016,february,5,85.11359846,19.37624707
2016,february,5,85.10689793,19.37625287
2016,february,5,85.11341432,19.37627452
2016,february,5,85.11306783,19.37627772
2016,february,5,85.11355661,19.37628238
2016,february,5,85.11296857,19.37628318
2016,february,5,85.11253811,19.37629088
2016,february,5,85.11360973,19.37630042
2016,february,5,85.10670076,19.37632198
2016,february,5,85.09066615,19.3763275
2016,february,5,85.11272845,19.37633556
2016,february,5,85.11338352,19.37633819
2016,february,5,85.11258026,19.37634979
2016,february,5,85.11256762,19.37636833
2016,february,5,85.11290334,19.37637037
2016,february,5,85.10641729,19.37638033
2016,february,5,85.11370749,19.37638148
2016,february,5,85.11309023,19.37638534
2016,february,5,85.09815444,19.37638546
2016,february,5,85.11340756,19.37639145
2016,february,5,85.11311011,19.37639733
2016,february,5,85.11289003,19.37641541
2016,february,5,85.11318425,19.37642818
2016,february,5,85.1128141,19.37643189
2016,february,5,85.11330596,19.37645267
2016,february,5,85.11316825,19.37645349
2016,february,5,85.11318292,19.37645922
2016,february,5,85.11359087,19.37647041
2016,february,5,85.10636539,19.37647052
2016,february,5,85.1134349,19.37647085
2016,february,5,85.11339431,19.37647643
2016,february,5,85.10678948,19.37647825
2016,february,5,85.11350866,19.37649503
2016,february,5,85.11309133,19.37649981
2016,february,5,85.11293016,19.37650088
2016,february,5,85.11324273,19.376501
2016,february,5,85.11338289,19.37650222
2016,february,5,85.09001786,19.37650355
2016,february,5,85.11287079,19.37651128
2016,february,5,85.10659066,19.37651665
2016,february,5,85.11283108,19.37652231
2016,february,5,85.11281035,19.37652486
2016,february,5,85.10657459,19.37652649
2016,february,5,85.11247931,19.37652784
2016,february,5,85.11375115,19.37653286
2016,february,5,85.08987021,19.37653403
2016,february,5,85.1136104,19.37655217
2016,february,5,85.1136362,19.37655654
2016,february,5,85.1066062,19.37655787
2016,february,5,85.09061292,19.37655926
2016,february,5,85.11319012,19.37657745
2016,february,5,85.1135098,19.37657756
2016,february,5,85.11361294,19.37657965
2016,february,5,85.11375347,19.3765895
2016,february,5,85.1127514,19.37659605
2016,february,5,85.1137,19.37660107
2016,february,5,85.0902547,19.37660744
2016,february,5,85.11357659,19.37660948
2016,february,5,85.11314144,19.37661169
2016,february,5,85.10650669,19.37661207
2016,february,5,85.1137339,19.3766127
2016,february,5,85.11316378,19.37662088
2016,february,5,85.11378263,19.37662122
2016,february,5,85.11259259,19.37662521
2016,february,5,85.10631259,19.37663068
2016,february,5,85.11312515,19.37663239
2016,february,5,85.11317927,19.37663691
2016,february,5,85.11390703,19.37663691
2016,february,5,85.11390703,19.37663691
2016,february,5,85.11390703,19.37663691
2016,february,5,85.11390703,19.37663691
2016,february,5,85.11390703,19.37663691
2016,february,5,85.11390703,19.37663691
2016,february,5,85.08980109,19.37663791
2016,february,5,85.10656559,19.37663965
2016,february,5,85.11378217,19.37664703
2016,february,5,85.11360422,19.37665981
2016,february,5,85.11371738,19.37666205
2016,february,5,85.08998843,19.37666476
2016,february,5,85.11372872,19.3766675
2016,february,5,85.11307792,19.37667196
2016,february,5,85.11348142,19.37667318
2016,february,5,85.10648813,19.37667529
2016,february,5,85.11332433,19.37667535
2016,february,5,85.11351657,19.37667562
2016,february,5,85.11310377,19.37667662
2016,february,5,85.11366279,19.37667719
2016,february,5,85.11367047,19.3766776
2016,february,5,85.11361475,19.37667996
2016,february,5,85.1136916,19.37668011
2016,february,5,85.11341971,19.37668511
2016,february,5,85.1135791,19.3766932
2016,february,5,85.11313827,19.37669483
2016,february,5,85.11312414,19.37669915
2016,february,5,85.1063277,19.37669917
2016,february,5,85.11306005,19.37670061
2016,february,5,85.11382921,19.37670266
2016,february,5,85.11341639,19.3767029
2016,february,5,85.09779139,19.37670748
2016,february,5,85.11382371,19.37671203
2016,february,5,85.11343552,19.37671534
2016,february,5,85.08973492,19.37672008
2016,february,5,85.11347198,19.37672733
2016,february,5,85.113535,19.37672904
2016,february,5,85.1135383,19.37673039
2016,february,5,85.11362808,19.37673269
2016,february,5,85.11338019,19.37673951
2016,february,5,85.11330848,19.37675375
2016,february,5,85.11324904,19.37675756
2016,february,5,85.11308641,19.37675976
2016,february,5,85.11327088,19.37676064
2016,february,5,85.11269272,19.37676373
2016,february,5,85.11380516,19.37676669
2016,february,5,85.10632348,19.37676963
2016,february,5,85.11209475,19.37677094
2016,february,5,85.11345432,19.37677269
2016,february,5,85.09069308,19.37677573
2016,february,5,85.11240494,19.37677579
2016,february,5,85.11349337,19.37677618
2016,february,5,85.11252656,19.37678457
2016,february,5,85.11373855,19.37678702
2016,february,5,85.11267803,19.37679502
2016,february,5,85.11369451,19.37680069
2016,february,5,85.0898812,19.37680136
2016,february,5,85.08961159,19.37680597
2016,february,5,85.11258354,19.37680854
2016,february,5,85.11371337,19.37681748
2016,february,5,85.11348178,19.37682397
2016,february,5,85.11309015,19.37683992
2016,february,5,85.11347028,19.37684087
2016,february,5,85.11332596,19.37684126
2016,february,5,85.11371355,19.37684299
2016,february,5,85.11331958,19.37685558
2016,february,5,85.09104632,19.37686887
2016,february,5,85.11334378,19.37687118
2016,february,5,85.11324895,19.3768829
2016,february,5,85.11342965,19.37688654
2016,february,5,85.11333424,19.37688887
2016,february,5,85.08988571,19.37688977
2016,february,5,85.1132368,19.37689212
2016,february,5,85.11338021,19.37689532
2016,february,5,85.11326607,19.37691384
2016,february,5,85.11290655,19.37691407
2016,february,5,85.11330319,19.37691804
2016,february,5,85.11376509,19.37691893
2016,february,5,85.11337482,19.3769253
2016,february,5,85.11308641,19.37692821
2016,february,5,85.11265274,19.37692873
2016,february,5,85.09038643,19.37693792
2016,february,5,85.11331802,19.37693938
2016,february,5,85.11319539,19.37694996
2016,february,5,85.11349784,19.37695773
2016,february,5,85.112692,19.37696558
2016,february,5,85.10665428,19.37697274
2016,february,5,85.11329833,19.37697513
2016,february,5,85.11291874,19.37697654
2016,february,5,85.11370387,19.37698806
2016,february,5,85.1135807,19.37699322
2016,february,5,85.11265019,19.37699987
2016,february,5,85.11264332,19.37700138
2016,february,5,85.11329182,19.37700729
2016,february,5,85.10605963,19.37701005
2016,february,5,85.11255986,19.37701156
2016,february,5,85.09063095,19.37702135
2016,february,5,85.11344149,19.3770384
2016,february,5,85.11252707,19.37704132
2016,february,5,85.11315536,19.37705718
2016,february,5,85.11283168,19.37706352
2016,february,5,85.11334847,19.37706772
2016,february,5,85.1138566,19.37707213
2016,february,5,85.09127009,19.37707409
2016,february,5,85.1133422,19.37708401
2016,february,5,85.08979464,19.37709274
2016,february,5,85.11318954,19.37709546
2016,february,5,85.11297699,19.37710341
2016,february,5,85.11375071,19.3771044
2016,february,5,85.112724,19.37710445
2016,february,5,85.11203385,19.37713134
2016,february,5,85.11301852,19.37713721
2016,february,5,85.11301119,19.3771383
2016,february,5,85.11341775,19.37714323
2016,february,5,85.11374839,19.37714422
2016,february,5,85.08543167,19.37714768
2016,february,5,85.11315558,19.37715195
2016,february,5,85.11247031,19.37716311
2016,february,5,85.11141174,19.37716532
2016,february,5,85.08999437,19.3771676
2016,february,5,85.11244349,19.37717283
2016,february,5,85.11343275,19.377175
2016,february,5,85.11287689,19.37717558
2016,february,5,85.11242577,19.37717933
2016,february,5,85.11183507,19.37720219
2016,february,5,85.10620048,19.37720732
2016,february,5,85.11268902,19.3772089
2016,february,5,85.11257284,19.37722926
2016,february,5,85.11214252,19.37723649
2016,february,5,85.1128482,19.37723708
2016,february,5,85.11357894,19.37723863
2016,february,5,85.09729029,19.37724388
2016,february,5,85.08969442,19.37724985
2016,february,5,85.11378895,19.37725435
2016,february,5,85.08969689,19.37726036
2016,february,5,85.10618456,19.37726146
2016,february,5,85.11313488,19.37726388
2016,february,5,85.11336205,19.37726536
2016,february,5,85.11390426,19.37726765
2016,february,5,85.11193627,19.3772705
2016,february,5,85.11390189,19.37728755
2016,february,5,85.11282779,19.3772884
2016,february,5,85.11248918,19.37729459
2016,february,5,85.09045307,19.37729791
2016,february,5,85.11338176,19.37730348
2016,february,5,85.11281483,19.37730601
2016,february,5,85.10671137,19.37731266
2016,february,5,85.11147073,19.37731401
2016,february,5,85.1118008,19.37731584
2016,february,5,85.08951032,19.37734079
2016,february,5,85.10627225,19.37734137
2016,february,5,85.11192222,19.37734168
2016,february,5,85.08980791,19.3773515
2016,february,4,85.11277974,19.3773542
2016,february,4,85.11354225,19.37735615
2016,february,4,85.08550408,19.37735631
2016,february,4,85.0896297,19.37735934
2016,february,4,85.11222641,19.37737943
2016,february,4,85.11269481,19.37738588
2016,february,4,85.10571197,19.37739881
2016,february,4,85.11245714,19.37740151
2016,february,4,85.11229967,19.37740586
2016,february,4,85.10567311,19.37740832
2016,february,4,85.11326249,19.37741685
2016,february,4,85.10587881,19.37741709
2016,february,4,85.10670216,19.37742478
2016,february,4,85.10669266,19.37742588
2016,february,4,85.11208849,19.37744357
2016,february,4,85.11176596,19.37745594
2016,february,4,85.11281398,19.37746036
2016,february,4,85.10607904,19.37746266
2016,february,4,85.08915586,19.37746654
2016,february,4,85.10605266,19.37747809
2016,february,4,85.10674696,19.37748675
2016,february,4,85.10571308,19.37748843
2016,february,4,85.11258835,19.37749661
2016,february,4,85.10598798,19.37749765
2016,february,4,85.10638396,19.37751069
2016,february,4,85.11229077,19.3775431
2016,february,4,85.10565946,19.3775501
2016,february,4,85.11266485,19.37755523
2016,february,4,85.10566663,19.37756726
2016,february,4,85.11233381,19.3775687
2016,february,4,85.08901088,19.37756943
2016,february,4,85.1061374,19.3775756
2016,february,4,85.11288846,19.37757727
2016,february,4,85.10585963,19.37758317
2016,february,4,85.11293849,19.37758415
2016,february,4,85.10572451,19.3775916
2016,february,4,85.10647239,19.37759326
2016,february,4,85.10576344,19.37759357
2016,february,4,85.11215916,19.37759775
2016,february,4,85.11237048,19.37759788
2016,february,4,85.11172771,19.37760156
2016,february,4,85.11166077,19.37760486
2016,february,4,85.11203622,19.37761012
2016,february,4,85.11209604,19.37764285
2016,february,4,85.11302674,19.37764589
2016,february,4,85.11384825,19.37765614
2016,february,4,85.11250763,19.37767055
2016,february,4,85.11116868,19.37768017
2016,february,4,85.10534461,19.37768263
2016,february,4,85.10590927,19.37769419
2016,february,4,85.11252577,19.37770316
2016,february,4,85.11282638,19.37771211
2016,february,4,85.10531632,19.37771309
2016,february,4,85.1121949,19.37771568
2016,february,4,85.1120407,19.37772388
2016,february,4,85.10601674,19.37773848
2016,february,4,85.11262157,19.3777478
2016,february,4,85.11232665,19.37776624
2016,february,4,85.1120669,19.37777253
2016,february,4,85.11268193,19.37777299
2016,february,4,85.08608355,19.37777696
2016,february,4,85.09707487,19.3777818
2016,february,4,85.11260713,19.377785
2016,february,4,85.10538982,19.37781905
2016,february,4,85.11278986,19.37782324
2016,february,4,85.11197002,19.37784718
2016,february,4,85.11286038,19.37784734
2016,february,4,85.1053941,19.37785814
2016,february,4,85.10592487,19.37786276
2016,february,4,85.10592487,19.37786276
2016,february,4,85.10608545,19.3778657
2016,february,4,85.10574127,19.37786685
2016,february,4,85.10569027,19.37787479
2016,february,4,85.10563456,19.37792734
2016,february,4,85.11193845,19.37795412
2016,february,4,85.08892148,19.37795904
2016,february,4,85.11198826,19.37796503
2016,february,4,85.10623076,19.37797108
2016,february,4,85.10606926,19.37797251
2016,february,4,85.11261008,19.3779744
2016,february,4,85.10628464,19.37798208
2016,february,4,85.10585752,19.37798283
2016,february,4,85.11202074,19.37798384
2016,february,4,85.11230635,19.37798582
2016,february,4,85.11258153,19.37800204
2016,february,4,85.10629252,19.37800717
2016,february,4,85.11174367,19.37800718
2016,february,4,85.11268347,19.37801014
2016,february,4,85.11258293,19.37802577
2016,february,4,85.111836,19.37802744
2016,february,4,85.0865795,19.37804543
2016,february,4,85.11218311,19.37804965
2016,february,4,85.10568122,19.37805342
2016,february,4,85.10657225,19.37805802
2016,february,4,85.08874447,19.37806829
2016,february,4,85.10647859,19.3780768
2016,february,4,85.11241983,19.37808117
2016,february,4,85.10630402,19.37808521
2016,february,4,85.11143981,19.37809383
2016,february,4,85.1121238,19.37810012
2016,february,4,85.08854153,19.37810906
2016,february,4,85.11252509,19.37811361
2016,february,4,85.11226048,19.37812368
2016,february,4,85.10573738,19.37812534
2016,february,4,85.1125956,19.37814185
2016,february,4,85.10641482,19.37814599
2016,february,4,85.11258474,19.37815505
2016,february,4,85.10619329,19.37815851
2016,february,4,85.11210728,19.37816787
2016,february,4,85.11206871,19.37817717
2016,february,4,85.11223114,19.37818065
2016,february,4,85.10633452,19.37818592
2016,february,4,85.11208485,19.37819304
2016,february,4,85.0868851,19.37821213
2016,february,4,85.08667561,19.37821752
2016,february,4,85.11148302,19.37822313
2016,february,4,85.1059433,19.37822442
2016,february,4,85.11187108,19.3782329
2016,february,4,85.11210807,19.378235
2016,february,4,85.10633274,19.37823885
2016,february,4,85.11245827,19.3782426
2016,february,4,85.10573269,19.37824297
2016,february,4,85.08641789,19.37824343
2016,february,4,85.11219317,19.3782497
2016,february,4,85.10589,19.37825234
2016,february,4,85.11255398,19.37825645
2016,february,4,85.11251554,19.37825973
2016,february,4,85.10492077,19.37826326
2016,february,4,85.10663423,19.37826618
2016,february,4,85.10660561,19.37826855
2016,february,4,85.11196077,19.37826978
2016,february,4,85.08843365,19.37827124
2016,february,4,85.11181292,19.37828821
2016,february,4,85.10573173,19.37829227
2016,february,4,85.11205389,19.37829952
2016,february,4,85.11207104,19.37831038
2016,february,4,85.10583112,19.37831475
2016,february,4,85.10603324,19.37831579
2016,february,4,85.08869076,19.37832276
2016,february,4,85.08686832,19.37833401
2016,february,4,85.11226591,19.37833777
2016,february,4,85.10499447,19.37834515
2016,february,4,85.1125048,19.37835032
2016,february,4,85.11232833,19.37835571
2016,february,4,85.11247312,19.37835626
2016,february,4,85.08621856,19.37836181
2016,february,4,85.11218829,19.37836693
2016,february,4,85.11242781,19.37837426
2016,february,4,85.11182281,19.37838606
2016,february,4,85.08643165,19.37839584
2016,february,4,85.11213309,19.37840769
2016,february,4,85.10497905,19.37843215
2016,february,4,85.11170164,19.37845767
2016,february,4,85.08709312,19.37846985
2016,february,4,85.1057478,19.37847649
2016,february,4,85.1055091,19.37848651
2016,february,4,85.11193451,19.37849834
2016,february,4,85.11225744,19.37852142
2016,february,4,85.11190741,19.37852811
2016,february,4,85.08876301,19.3785383
2016,february,4,85.08586396,19.37855096
2016,february,4,85.1119983,19.37855999
2016,february,4,85.10528938,19.37857772
2016,february,4,85.11184275,19.37857951
2016,february,4,85.10524411,19.37859243
2016,february,4,85.08681115,19.37863373
2016,february,4,85.11150145,19.37864954
2016,february,4,85.08693396,19.37867192
2016,february,4,85.10543791,19.3786879
2016,february,4,85.10634888,19.3787009
2016,february,4,85.11177617,19.37870701
2016,february,4,85.11219744,19.37871741
2016,february,4,85.10575252,19.37872386
2016,february,4,85.11172829,19.37872514
2016,february,4,85.10498648,19.37872524
2016,february,4,85.11169957,19.37872561
2016,february,4,85.08650705,19.37873393
2016,february,4,85.10514557,19.37873653
2016,february,4,85.1052233,19.37873688
2016,february,4,85.11182462,19.37873932
2016,february,4,85.08707181,19.37874592
2016,february,4,85.10486377,19.37874662
2016,february,4,85.10468564,19.37875593
2016,february,4,85.11201902,19.37875807
2016,february,4,85.08659514,19.37876494
2016,february,4,85.10550671,19.37876599
2016,february,4,85.10627505,19.37877255
2016,february,4,85.10565146,19.37877414
2016,february,4,85.11196556,19.37878329
2016,february,4,85.11220334,19.37878635
2016,february,4,85.10488282,19.37878776
2016,february,4,85.10505731,19.3787928
2016,february,4,85.10496368,19.37881952
2016,february,4,85.11202752,19.37882058
2016,february,4,85.10626273,19.37882091
2016,february,4,85.11188854,19.37882772
2016,february,4,85.10505077,19.378834
2016,february,4,85.10501249,19.37883526
2016,february,4,85.10496464,19.37883683
2016,february,4,85.10525211,19.37884077
2016,february,4,85.10505105,19.37884408
2016,february,4,85.11208595,19.37889347
2016,february,4,85.10501385,19.37890069
2016,february,4,85.11141637,19.37890872
2016,february,4,85.10472753,19.37891717
2016,february,4,85.11206577,19.37893924
2016,february,4,85.11179072,19.37894092
2016,february,4,85.10496967,19.37895295
2016,february,4,85.1048788,19.37895448
2016,february,4,85.11133423,19.37896413
2016,february,4,85.10556205,19.37896559
2016,february,4,85.10553131,19.37898077
2016,february,4,85.10515277,19.37898334
2016,february,4,85.11152445,19.37898728
2016,february,4,85.10490072,19.37899596
2016,february,4,85.11189217,19.37899709
2016,february,4,85.10489108,19.37902214
2016,february,4,85.11152743,19.37902954
2016,february,4,85.10490251,19.37903258
2016,february,4,85.10474132,19.3790379
2016,february,4,85.11165172,19.37904223
2016,february,4,85.11119962,19.37905152
2016,february,4,85.11111497,19.37905439
2016,february,4,85.10544052,19.37905513
2016,february,4,85.0874942,19.37905843
2016,february,4,85.11182265,19.37905881
2016,february,4,85.10490506,19.37907658
2016,february,4,85.11066297,19.3790829
2016,february,4,85.10549263,19.37908379
2016,february,4,85.11141099,19.37909266
2016,february,4,85.10456096,19.3791119
2016,february,4,85.08770774,19.37911243
2016,february,4,85.10478808,19.37911674
2016,february,4,85.10450659,19.37911687
2016,february,4,85.10577772,19.37912274
2016,february,4,85.11064712,19.37914394
2016,february,4,85.10461435,19.37914419
2016,february,4,85.10462611,19.37917235
2016,february,4,85.10580413,19.37917542
2016,february,4,85.11162877,19.37917762
2016,february,4,85.10446333,19.37918001
2016,february,4,85.10465666,19.3791867
2016,february,4,85.11045954,19.37918876
2016,february,4,85.10451658,19.37919029
2016,february,4,85.11160391,19.37919189
2016,february,4,85.10439448,19.37921169
2016,february,4,85.105191,19.37921672
2016,february,4,85.11066319,19.37922712
2016,february,4,85.1115859,19.37924402
2016,february,4,85.10457982,19.37924552
2016,february,4,85.10487305,19.37924714
2016,february,4,85.10464031,19.37925176
2016,february,4,85.11174882,19.37925905
2016,february,4,85.10471607,19.37927631
