Region.Label,Month,Year,Area,Sample.Label,Effort,perpendicular distance (m)
Rushikulya,february,2016,0,1,3,157.78
Rushikulya,february,2016,0,1,3,52.9
Rushikulya,february,2016,0,1,3,65.45
Rushikulya,february,2016,0,1,3,99.77
Rushikulya,february,2016,0,1,3,74.6
Rushikulya,february,2016,0,1,3,72.29
Rushikulya,february,2016,0,1,3,84.72
Rushikulya,february,2016,0,1,3,95.16
Rushikulya,february,2016,0,1,3,93.47
Rushikulya,february,2016,0,1,3,136.2
Rushikulya,february,2016,0,1,3,77.07
Rushikulya,february,2016,0,1,3,67.1
Rushikulya,february,2016,0,1,3,104.62
Rushikulya,february,2016,0,1,3,121.29
Rushikulya,february,2016,0,1,3,52.07
Rushikulya,february,2016,0,1,3,63.84
Rushikulya,february,2016,0,1,3,29.16
Rushikulya,february,2016,0,1,3,78.42
Rushikulya,february,2016,0,1,3,98.84
Rushikulya,february,2016,0,1,3,94.54
Rushikulya,february,2016,0,1,3,51.32
Rushikulya,february,2016,0,1,3,116.21
Rushikulya,february,2016,0,1,3,55.16
Rushikulya,february,2016,0,1,3,111.13
Rushikulya,february,2016,0,1,3,71.13
Rushikulya,february,2016,0,1,3,84.42
Rushikulya,february,2016,0,1,3,86.23
Rushikulya,february,2016,0,1,3,45.48
Rushikulya,february,2016,0,1,3,60.59
Rushikulya,february,2016,0,1,3,71.9
Rushikulya,february,2016,0,1,3,101.13
Rushikulya,february,2016,0,1,3,89.83
Rushikulya,february,2016,0,1,3,60.92
Rushikulya,february,2016,0,1,3,66.65
Rushikulya,february,2016,0,1,3,71.93
Rushikulya,february,2016,0,1,3,82.66
Rushikulya,february,2016,0,1,3,141.83
Rushikulya,february,2016,0,1,3,111.81
Rushikulya,february,2016,0,1,3,100.25
Rushikulya,february,2016,0,1,3,114.95
Rushikulya,february,2016,0,1,3,65.76
Rushikulya,february,2016,0,1,3,64.95
Rushikulya,february,2016,0,1,3,110.32
Rushikulya,february,2016,0,1,3,41.72
Rushikulya,february,2016,0,1,3,109.02
Rushikulya,february,2016,0,1,3,91.32
Rushikulya,february,2016,0,1,3,53.39
Rushikulya,february,2016,0,1,3,112.3
Rushikulya,february,2016,0,1,3,107.58
Rushikulya,february,2016,0,1,3,70.84
Rushikulya,february,2016,0,1,3,87.99
Rushikulya,february,2016,0,1,3,56.73
Rushikulya,february,2016,0,1,3,55.01
Rushikulya,february,2016,0,1,3,55.97
Rushikulya,february,2016,0,1,3,30.11
Rushikulya,february,2016,0,1,3,84.15
Rushikulya,february,2016,0,1,3,55.82
Rushikulya,february,2016,0,1,3,22.74
Rushikulya,february,2016,0,1,3,30.08
Rushikulya,february,2016,0,1,3,94.2
Rushikulya,february,2016,0,1,3,36
Rushikulya,february,2016,0,1,3,27.96
Rushikulya,february,2016,0,1,3,40.98
Rushikulya,february,2016,0,1,3,84.02
Rushikulya,february,2016,0,1,3,55.63
Rushikulya,february,2016,0,1,3,124.03
Rushikulya,february,2016,0,1,3,135.37
Rushikulya,february,2016,0,1,3,212.26
Rushikulya,february,2016,0,1,3,172.15
Rushikulya,february,2016,0,1,3,77.94
Rushikulya,february,2016,0,1,3,48.54
Rushikulya,february,2016,0,1,3,42.74
Rushikulya,february,2016,0,1,3,76
Rushikulya,february,2016,0,1,3,74.61
Rushikulya,february,2016,0,1,3,64.72
Rushikulya,february,2016,0,1,3,70.31
Rushikulya,february,2016,0,1,3,60.07
Rushikulya,february,2016,0,1,3,55.75
Rushikulya,february,2016,0,1,3,82.67
Rushikulya,february,2016,0,1,3,120.28
Rushikulya,february,2016,0,1,3,100.91
Rushikulya,february,2016,0,1,3,97.78
Rushikulya,february,2016,0,1,3,122.41
Rushikulya,february,2016,0,1,3,26.08
Rushikulya,february,2016,0,1,3,22.63
Rushikulya,february,2016,0,1,3,72.6
Rushikulya,february,2016,0,1,3,91.8
Rushikulya,february,2016,0,1,3,47.89
Rushikulya,february,2016,0,1,3,104.77
Rushikulya,february,2016,0,1,3,133.5
Rushikulya,february,2016,0,1,3,107.36
Rushikulya,february,2016,0,1,3,103.37
Rushikulya,february,2016,0,1,3,22.38
Rushikulya,february,2016,0,1,3,27.09
Rushikulya,february,2016,0,1,3,124.22
Rushikulya,february,2016,0,1,3,72.12
Rushikulya,february,2016,0,1,3,55.67
Rushikulya,february,2016,0,1,3,29.12
Rushikulya,february,2016,0,1,3,119.54
Rushikulya,february,2016,0,1,3,70
Rushikulya,february,2016,0,1,3,131.96
Rushikulya,february,2016,0,1,3,65.78
Rushikulya,february,2016,0,1,3,86.78
Rushikulya,february,2016,0,1,3,149.18
Rushikulya,february,2016,0,1,3,122.77
Rushikulya,february,2016,0,1,3,125.92
Rushikulya,february,2016,0,1,3,82.74
Rushikulya,february,2016,0,1,3,74.72
Rushikulya,february,2016,0,1,3,116.91
Rushikulya,february,2016,0,1,3,121.61
Rushikulya,february,2016,0,1,3,78
Rushikulya,february,2016,0,1,3,46.69
Rushikulya,february,2016,0,1,3,43.16
Rushikulya,february,2016,0,1,3,44.61
Rushikulya,february,2016,0,1,3,90.62
Rushikulya,february,2016,0,1,3,109
Rushikulya,february,2016,0,1,3,67.18
Rushikulya,february,2016,0,1,3,36.48
Rushikulya,february,2016,0,1,3,91.59
Rushikulya,february,2016,0,1,3,67.53
Rushikulya,february,2016,0,1,3,61.52
Rushikulya,february,2016,0,1,3,56.38
Rushikulya,february,2016,0,1,3,86.6
Rushikulya,february,2016,0,1,3,38.3
Rushikulya,december,2016,0,1,3,129.9
Rushikulya,december,2016,0,1,3,93.97
Rushikulya,december,2016,0,1,3,34.64
Rushikulya,december,2016,0,1,3,69.28
Rushikulya,december,2016,0,1,3,131.56
Rushikulya,december,2016,0,1,3,49.81
Rushikulya,december,2016,0,1,3,17.1
Rushikulya,december,2016,0,1,3,86.6
Rushikulya,december,2016,0,1,3,234.92
Rushikulya,december,2016,0,1,3,72.5
Rushikulya,december,2016,0,1,3,69.73
Rushikulya,december,2016,0,1,3,49.24
Rushikulya,december,2016,0,1,3,50
Rushikulya,december,2016,0,1,3,97.51
Rushikulya,december,2016,0,1,3,246.2
Rushikulya,december,2016,0,1,3,70.71
Rushikulya,december,2016,0,1,3,59.77
Rushikulya,december,2016,0,1,3,86.6
Rushikulya,december,2016,0,1,3,67.97
Rushikulya,december,2016,0,1,3,81.92
Rushikulya,december,2016,0,1,3,281.91
Rushikulya,december,2016,0,1,3,26.05
Rushikulya,december,2016,0,1,3,50.71
Rushikulya,december,2016,0,1,3,216.51
Rushikulya,december,2016,0,1,3,86.6
Rushikulya,december,2016,0,1,3,216.51
Rushikulya,december,2016,0,1,3,260.8
Rushikulya,december,2016,0,1,3,144.89
Rushikulya,december,2016,0,1,3,17.32
Rushikulya,december,2016,0,1,3,103.92
Rushikulya,december,2016,0,1,3,112.58
Rushikulya,december,2016,0,1,3,77.27
Rushikulya,december,2016,0,1,3,60
Rushikulya,december,2016,0,2,3,64.28
Rushikulya,december,2016,0,2,3,76.6
Rushikulya,december,2016,0,2,3,100
Rushikulya,december,2016,0,2,3,216.51
Rushikulya,december,2016,0,2,3,119.54
Rushikulya,december,2016,0,2,3,153.21
Rushikulya,december,2016,0,2,3,78.78
Rushikulya,december,2016,0,2,3,51.96
Rushikulya,december,2016,0,2,3,135.95
Rushikulya,december,2016,0,2,3,151.54
Rushikulya,december,2016,0,2,3,144.89
Rushikulya,december,2016,0,2,3,86.6
Rushikulya,december,2016,0,2,3,116.91
Rushikulya,december,2016,0,2,3,289.78
Rushikulya,december,2016,0,2,3,64.28
Rushikulya,december,2016,0,2,3,38.3
Rushikulya,december,2016,0,2,3,86.6
Rushikulya,december,2016,0,2,3,51.96
Rushikulya,december,2016,0,2,3,83.56
Rushikulya,december,2016,0,2,3,60.62
Rushikulya,december,2016,0,2,3,259.81
Rushikulya,december,2016,0,2,3,303.11
Rushikulya,december,2016,0,2,3,34.2
Rushikulya,december,2016,0,2,3,86.6
Rushikulya,december,2016,0,2,3,59.77
Rushikulya,december,2016,0,2,3,129.9
Rushikulya,december,2016,0,2,3,75
Rushikulya,december,2016,0,2,3,80
Rushikulya,december,2016,0,2,3,100
Rushikulya,december,2016,0,2,3,115.91
Rushikulya,december,2016,0,2,3,229.81
Rushikulya,december,2016,0,2,3,246.2
Rushikulya,december,2016,0,2,3,193.19
Rushikulya,december,2016,0,2,3,57.36
Rushikulya,december,2016,0,2,3,52.98
Rushikulya,december,2016,0,2,3,86.6
Rushikulya,december,2016,0,2,3,128.56
Rushikulya,december,2016,0,2,3,30.64
Rushikulya,december,2016,0,2,3,76.6
Rushikulya,december,2016,0,2,3,58.02
Rushikulya,december,2016,0,2,3,141.83
Rushikulya,december,2016,0,2,3,49.15
Rushikulya,december,2016,0,2,3,103.92
Rushikulya,december,2016,0,2,3,149.43
Rushikulya,december,2016,0,2,3,1.74
Rushikulya,december,2016,0,2,3,38.3
Rushikulya,december,2016,0,2,3,119.54
Rushikulya,december,2016,0,2,3,112.58
Rushikulya,december,2016,0,2,3,100
Rushikulya,december,2016,0,2,3,34.2
Rushikulya,december,2016,0,2,3,51.96
Rushikulya,december,2016,0,2,3,51.96
Rushikulya,december,2016,0,2,3,34.64
Rushikulya,december,2016,0,2,3,15
Rushikulya,december,2016,0,2,3,38.3
Rushikulya,december,2016,0,2,3,118.18
Rushikulya,december,2016,0,2,3,51.42
Rushikulya,december,2016,0,2,3,38.3
Rushikulya,december,2016,0,3,3,103.92
Rushikulya,december,2016,0,3,3,80
Rushikulya,december,2016,0,3,3,100
Rushikulya,december,2016,0,3,3,129.9
Rushikulya,december,2016,0,3,3,100
Rushikulya,december,2016,0,3,3,86.6
Rushikulya,december,2016,0,3,3,173.87
Rushikulya,december,2016,0,3,3,140.95
Rushikulya,december,2016,0,3,3,51.96
Rushikulya,december,2016,0,3,3,121.24
Rushikulya,december,2016,0,3,3,38.3
Rushikulya,december,2016,0,3,3,79.7
Rushikulya,december,2016,0,3,3,61.28
Rushikulya,december,2016,0,3,3,75
Rushikulya,december,2016,0,3,3,122.57
Rushikulya,december,2016,0,3,3,45.96
Rushikulya,december,2016,0,3,3,51.96
Rushikulya,december,2016,0,3,3,25.98
Rushikulya,december,2016,0,3,3,91.93
Rushikulya,december,2016,0,3,3,86.6
Rushikulya,december,2016,0,3,3,149.43
Rushikulya,december,2016,0,3,3,129.9
Rushikulya,december,2016,0,3,3,53.62
Rushikulya,december,2016,0,3,3,86.6
Rushikulya,december,2016,0,3,3,107.25
Rushikulya,december,2016,0,3,3,153.21
Rushikulya,december,2016,0,3,3,40
Rushikulya,december,2016,0,3,3,45.96
Rushikulya,december,2016,0,3,3,173.21
Rushikulya,december,2016,0,3,3,86.6
Rushikulya,december,2016,0,3,3,150
Rushikulya,december,2016,0,3,3,99.59
Rushikulya,december,2016,0,3,3,15
Rushikulya,december,2016,0,3,3,100
Rushikulya,december,2016,0,3,3,43.3
Rushikulya,december,2016,0,3,3,153.21
Rushikulya,december,2016,0,3,3,69.28
Rushikulya,december,2016,0,3,3,259.81
Rushikulya,december,2016,0,3,3,1.74
Rushikulya,december,2016,0,3,3,91.93
Rushikulya,december,2016,0,4,3,51.42
Rushikulya,december,2016,0,4,3,241.48
Rushikulya,december,2016,0,4,3,98.48
Rushikulya,december,2016,0,4,3,153.21
Rushikulya,december,2016,0,4,3,393.92
Rushikulya,december,2016,0,4,3,129.9
Rushikulya,december,2016,0,4,3,126.88
Rushikulya,december,2016,0,4,3,46.98
Rushikulya,december,2016,0,4,3,129.9
Rushikulya,december,2016,0,4,3,173.21
Rushikulya,december,2016,0,4,3,86.6
Rushikulya,december,2016,0,4,3,99.62
Rushikulya,december,2016,0,4,3,79.7
Rushikulya,december,2016,0,4,3,200
Rushikulya,december,2016,0,4,3,103.92
Rushikulya,december,2016,0,4,3,69.28
Rushikulya,december,2016,0,4,3,30.64
Rushikulya,december,2016,0,4,3,40
Rushikulya,december,2016,0,4,3,52.48
Rushikulya,december,2016,0,4,3,50
Rushikulya,december,2016,0,4,3,103.92
Rushikulya,december,2016,0,4,3,65.78
Rushikulya,december,2016,0,4,3,96.59
Rushikulya,december,2016,0,4,3,78.78
Rushikulya,december,2016,0,4,3,103.92
Rushikulya,december,2016,0,4,3,78.78
Rushikulya,december,2016,0,4,3,38.3
Rushikulya,december,2016,0,4,3,49.81
Rushikulya,december,2016,0,4,3,86.6
Rushikulya,december,2016,0,4,3,250
Rushikulya,december,2016,0,4,3,112.76
Rushikulya,december,2016,0,4,3,49.81
Rushikulya,december,2016,0,4,3,51.3
Rushikulya,december,2016,0,4,3,167.42
Rushikulya,december,2016,0,4,3,200
Rushikulya,december,2016,0,4,3,60
Rushikulya,december,2016,0,4,3,43.3
Rushikulya,december,2016,0,4,3,86.6
Rushikulya,december,2016,0,4,3,122.16
Rushikulya,december,2016,0,4,3,338.07
Rushikulya,december,2016,0,4,3,79.7
Rushikulya,december,2016,0,4,3,122.16
Rushikulya,december,2016,0,4,3,90
Rushikulya,december,2016,0,4,3,250
Rushikulya,december,2016,0,4,3,93.97
Rushikulya,december,2016,0,4,3,129.9
Rushikulya,december,2016,0,4,3,129.51
Rushikulya,december,2016,0,4,3,65
Rushikulya,december,2016,0,4,3,19.7
Rushikulya,december,2016,0,4,3,112.76
Rushikulya,december,2016,0,4,3,129.9
Rushikulya,december,2016,0,4,3,200
Rushikulya,december,2016,0,4,3,112.58
Rushikulya,december,2016,0,4,3,216.51
Rushikulya,december,2016,0,4,3,96.42
Rushikulya,december,2016,0,4,3,115.91
Rushikulya,december,2016,0,4,3,144.89
Rushikulya,december,2016,0,4,3,40
Rushikulya,december,2016,0,4,3,159.39
Rushikulya,december,2016,0,4,3,51.96
Rushikulya,december,2016,0,4,3,51.96
Rushikulya,december,2016,0,4,3,45.96
Rushikulya,december,2016,0,4,3,100
Rushikulya,december,2016,0,4,3,96.59
Rushikulya,december,2016,0,4,3,15
Rushikulya,december,2016,0,4,3,25.98
Rushikulya,december,2016,0,4,3,32.5
Rushikulya,december,2016,0,5,3,11.47
Rushikulya,december,2016,0,5,3,50
Rushikulya,december,2016,0,5,3,306.42
Rushikulya,december,2016,0,5,3,43.3
Rushikulya,december,2016,0,5,3,216.51
Rushikulya,december,2016,0,5,3,114.91
Rushikulya,december,2016,0,5,3,6.95
Rushikulya,december,2016,0,5,3,100
Rushikulya,december,2016,0,5,3,69.28
Rushikulya,december,2016,0,5,3,234.92
Rushikulya,december,2016,0,5,3,99.62
Rushikulya,december,2016,0,5,3,129.9
Rushikulya,december,2016,0,5,3,86.6
Rushikulya,december,2016,0,5,3,98.48
Rushikulya,december,2016,0,5,3,173.21
Rushikulya,december,2016,0,5,3,103.92
Rushikulya,december,2016,0,5,3,86.6
Rushikulya,december,2016,0,5,3,128.56
Rushikulya,december,2016,0,5,3,98.48
Rushikulya,december,2016,0,5,3,86.6
Rushikulya,december,2016,0,6,3,144.89
Rushikulya,december,2016,0,6,3,100
Rushikulya,december,2016,0,6,3,171.01
Rushikulya,december,2016,0,6,3,153.21
Rushikulya,december,2016,0,6,3,159.75
Rushikulya,december,2016,0,6,3,375.88
Rushikulya,december,2016,0,6,3,250
Rushikulya,december,2016,0,6,3,118.18
Rushikulya,december,2016,0,6,3,86.6
Rushikulya,december,2016,0,6,3,51.96
Rushikulya,december,2016,0,6,3,86.6
Rushikulya,december,2016,0,6,3,80
Rushikulya,december,2016,0,6,3,122.57
Rushikulya,december,2016,0,6,3,153.21
Rushikulya,december,2016,0,6,3,180
Rushikulya,december,2016,0,6,3,65.78
Rushikulya,december,2016,0,6,3,229.81
Rushikulya,december,2016,0,6,3,103.92
Rushikulya,december,2016,0,6,3,25.98
Rushikulya,december,2016,0,6,3,144.89
Rushikulya,december,2016,0,6,3,86.6
Rushikulya,december,2016,0,6,3,8.66
Rushikulya,december,2016,0,6,3,346.41
Rushikulya,december,2016,0,6,3,93.97
Rushikulya,december,2016,0,6,3,433.01
Rushikulya,december,2016,0,6,3,216.51
Rushikulya,december,2016,0,6,3,144.89
Rushikulya,december,2016,0,6,3,135.95
Rushikulya,december,2016,0,6,3,96.59
Rushikulya,december,2016,0,6,3,346.41
Rushikulya,december,2016,0,6,3,96.42
Rushikulya,december,2016,0,6,3,259.81
Rushikulya,december,2016,0,6,3,114.91
Rushikulya,december,2016,0,6,3,153.21
Rushikulya,december,2016,0,6,3,153.21
Rushikulya,december,2016,0,6,3,250
Rushikulya,december,2016,0,6,3,241.48
Rushikulya,december,2016,0,6,3,96.59
Rushikulya,december,2016,0,6,3,51.96
Rushikulya,december,2016,0,6,3,129.9
Rushikulya,december,2016,0,6,3,150
Rushikulya,december,2016,0,6,3,86.6
Rushikulya,december,2016,0,6,3,103.92
Rushikulya,december,2016,0,6,3,140.95
Rushikulya,december,2016,0,6,3,153.21
Rushikulya,december,2016,0,7,3,86.6
Rushikulya,december,2016,0,7,3,159.75
Rushikulya,december,2016,0,7,3,100
Rushikulya,december,2016,0,7,3,96.42
Rushikulya,december,2016,0,7,3,100
Rushikulya,december,2016,0,7,3,43.73
Rushikulya,december,2016,0,7,3,125
Rushikulya,december,2016,0,7,3,86.6
Rushikulya,december,2016,0,7,3,86.6
Rushikulya,december,2016,0,7,3,86.6
Rushikulya,december,2016,0,7,3,160.7
Rushikulya,december,2016,0,7,3,112.58
Rushikulya,december,2016,0,7,3,99.62
Rushikulya,december,2016,0,7,3,100
Rushikulya,december,2016,0,7,3,6.95
Rushikulya,december,2016,0,7,3,140.95
Rushikulya,december,2016,0,7,3,129.9
Rushikulya,december,2016,0,7,3,60.62
Rushikulya,december,2016,0,7,3,144.89
Rushikulya,december,2016,0,7,3,59.77
Rushikulya,december,2016,0,7,3,99.62
Rushikulya,december,2016,0,7,3,100
Rushikulya,december,2016,0,7,3,78.78
Rushikulya,december,2016,0,7,3,112.76
Rushikulya,december,2016,0,7,3,147.72
Rushikulya,december,2016,0,7,3,149.43
Rushikulya,december,2016,0,7,3,120
Rushikulya,december,2016,0,7,3,196.96
Rushikulya,december,2016,0,8,3,129.9
Rushikulya,december,2016,0,8,3,187.94
Rushikulya,december,2016,0,8,3,128.56
Rushikulya,december,2016,0,8,3,118.18
Rushikulya,december,2016,0,8,3,121.24
Rushikulya,december,2016,0,8,3,60.62
Rushikulya,december,2016,0,8,3,86.6
Rushikulya,december,2016,0,8,3,61.28
Rushikulya,december,2016,0,8,3,65.78
Rushikulya,december,2016,0,8,3,78.78
Rushikulya,december,2016,0,8,3,118.18
Rushikulya,december,2016,0,8,3,50
Rushikulya,december,2016,0,8,3,86.6
Rushikulya,december,2016,0,8,3,51.3
Rushikulya,december,2016,0,8,3,75.18
Rushikulya,december,2016,0,8,3,51.96
Rushikulya,december,2016,0,8,3,6.84
Rushikulya,december,2016,0,8,3,234.92
Rushikulya,december,2016,0,8,3,268.12
Rushikulya,december,2016,0,8,3,140.95
Rushikulya,december,2016,0,8,3,86.6
Rushikulya,december,2016,0,8,3,259.81
Rushikulya,december,2016,0,8,3,129.9
Rushikulya,december,2016,0,8,3,51.42
Rushikulya,december,2016,0,8,3,56.38
Rushikulya,december,2016,0,8,3,93.97
Rushikulya,december,2016,0,8,3,46.98
Rushikulya,december,2016,0,8,3,93.97
Rushikulya,december,2016,0,8,3,39.39
Rushikulya,december,2016,0,8,3,140.95
Rushikulya,december,2016,0,8,3,75.18
Rushikulya,december,2016,0,8,3,375.88
Rushikulya,december,2016,0,8,3,120
Rushikulya,december,2016,0,8,3,64.28
Rushikulya,december,2016,0,8,3,140.95
Rushikulya,december,2016,0,8,3,2.5
Rushikulya,december,2016,0,8,3,59.09
Rushikulya,december,2016,0,8,3,38.3
Rushikulya,december,2016,0,8,3,118.18
Rushikulya,december,2016,0,8,3,76.6
Rushikulya,december,2016,0,8,3,86.6
Rushikulya,december,2016,0,8,3,0.87
Rushikulya,december,2016,0,8,3,51.96
Rushikulya,december,2016,0,8,3,103.92
Rushikulya,december,2016,0,8,3,69.73
Rushikulya,december,2016,0,8,3,76.6
Rushikulya,december,2016,0,8,3,112.76
Rushikulya,december,2016,0,9,3,25
Rushikulya,december,2016,0,9,3,173.21
Rushikulya,december,2016,0,9,3,216.51
Rushikulya,december,2016,0,9,3,86.6
Rushikulya,december,2016,0,9,3,114.91
Rushikulya,december,2016,0,9,3,96.42
Rushikulya,december,2016,0,9,3,10
Rushikulya,december,2016,0,9,3,150
Rushikulya,december,2016,0,9,3,98.3
Rushikulya,december,2016,0,9,3,259.81
Rushikulya,december,2016,0,9,3,500
Rushikulya,december,2016,0,9,3,98.48
Rushikulya,december,2016,0,9,3,98.48
Rushikulya,december,2016,0,9,3,38.3
Rushikulya,december,2016,0,9,3,177.27
Rushikulya,december,2016,0,9,3,56.38
Rushikulya,december,2016,0,9,3,38.3
Rushikulya,december,2016,0,9,3,19.7
Rushikulya,december,2016,0,9,3,482.96
Rushikulya,december,2016,0,9,3,73.08
Rushikulya,december,2016,0,9,3,103.92
Rushikulya,december,2016,0,10,3,38.57
Rushikulya,december,2016,0,10,3,140.95
Rushikulya,december,2016,0,10,3,187.94
Rushikulya,december,2016,0,10,3,306.42
Rushikulya,december,2016,0,10,3,128.56
Rushikulya,december,2016,0,10,3,338.07
Rushikulya,december,2016,0,10,3,250
Rushikulya,december,2016,0,10,3,86.6
Rushikulya,december,2016,0,10,3,79.7
Rushikulya,december,2016,0,10,3,128.56
Rushikulya,december,2016,0,10,3,181.26
Rushikulya,december,2016,0,10,3,140.95
Rushikulya,december,2016,0,10,3,45.96
Rushikulya,december,2016,0,11,3,16.38
Rushikulya,december,2016,0,11,3,85.51
Rushikulya,december,2016,0,11,3,56.38
Rushikulya,december,2016,0,11,3,112.76
Rushikulya,december,2016,0,11,3,100
Rushikulya,december,2016,0,11,3,9.96
Rushikulya,december,2016,0,11,3,86.6
Rushikulya,december,2016,0,11,3,72.5
Rushikulya,december,2016,0,11,3,8.66
Rushikulya,december,2016,0,11,3,86.6
Rushikulya,december,2016,0,11,3,321.39
Rushikulya,december,2016,0,11,3,96.59
Rushikulya,december,2016,0,11,3,138.56
Rushikulya,december,2016,0,11,3,303.11
Rushikulya,december,2016,0,11,3,65.53
Rushikulya,december,2016,0,11,3,77.13
Rushikulya,december,2016,0,11,3,153.21
Rushikulya,december,2016,0,11,3,86.6
Rushikulya,december,2016,0,11,3,433.01
Rushikulya,december,2016,0,12,3,348.67
Rushikulya,december,2016,0,12,3,498.1
Rushikulya,december,2016,0,12,3,73.86
Rushikulya,december,2016,0,12,3,259.81
Rushikulya,december,2016,0,12,3,76.6
Rushikulya,december,2016,0,12,3,375.88
Rushikulya,december,2016,0,12,3,173.21
Rushikulya,december,2016,0,12,3,112.76
Rushikulya,december,2016,0,12,3,229.81
Rushikulya,december,2016,0,12,3,150
Rushikulya,december,2016,0,12,3,40.96
Rushikulya,december,2016,0,12,3,43.3
Rushikulya,december,2016,0,12,3,121.24
Rushikulya,december,2016,0,12,3,160.7
Rushikulya,december,2016,0,12,3,68.4
Rushikulya,december,2016,0,13,3,70.71
Rushikulya,december,2016,0,13,3,86.6
Rushikulya,december,2016,0,13,3,135.95
Rushikulya,december,2016,0,13,3,122.87
Rushikulya,december,2016,0,13,3,129.9
Rushikulya,december,2016,0,13,3,498.1
Rushikulya,december,2016,0,13,3,328.89
Rushikulya,december,2016,0,13,3,500
Rushikulya,december,2016,0,13,3,498.1
Rushikulya,december,2016,0,14,3,448.29
Rushikulya,december,2016,0,14,3,86.6
Rushikulya,december,2016,0,14,3,459.63
Rushikulya,december,2016,0,14,3,0.44
Rushikulya,december,2016,0,14,3,216.51
Rushikulya,december,2016,0,14,3,149.43
Rushikulya,december,2016,0,14,3,120
Rushikulya,december,2016,0,14,3,144.89
Rushikulya,january,2017,0,1,3,43.3
Rushikulya,january,2017,0,1,3,112.76
Rushikulya,january,2017,0,1,3,43.3
Rushikulya,january,2017,0,1,3,51.96
Rushikulya,january,2017,0,1,3,43.3
Rushikulya,january,2017,0,1,3,59.77
Rushikulya,january,2017,0,1,3,40
Rushikulya,january,2017,0,1,3,129.9
Rushikulya,january,2017,0,1,3,51.42
Rushikulya,january,2017,0,1,3,129.9
Rushikulya,january,2017,0,1,3,50
Rushikulya,january,2017,0,1,3,39.85
Rushikulya,january,2017,0,1,3,34.64
Rushikulya,january,2017,0,1,3,43.3
Rushikulya,january,2017,0,1,3,60
Rushikulya,january,2017,0,1,3,25
Rushikulya,january,2017,0,1,3,129.9
Rushikulya,january,2017,0,1,3,112.58
Rushikulya,january,2017,0,1,3,119.54
Rushikulya,january,2017,0,1,3,51.96
Rushikulya,january,2017,0,1,3,216.51
Rushikulya,january,2017,0,1,3,76.6
Rushikulya,january,2017,0,1,3,49.24
Rushikulya,january,2017,0,1,3,128.56
Rushikulya,january,2017,0,1,3,122.57
Rushikulya,january,2017,0,1,3,29.89
Rushikulya,january,2017,0,1,3,102.85
Rushikulya,january,2017,0,1,3,86.6
Rushikulya,january,2017,0,1,3,108.76
Rushikulya,january,2017,0,1,3,32.14
Rushikulya,january,2017,0,1,3,187.94
Rushikulya,january,2017,0,1,3,37.59
Rushikulya,january,2017,0,1,3,38.3
Rushikulya,january,2017,0,1,3,38.3
Rushikulya,january,2017,0,2,3,51.42
Rushikulya,january,2017,0,2,3,60.62
Rushikulya,january,2017,0,2,3,91.93
Rushikulya,january,2017,0,2,3,86.6
Rushikulya,january,2017,0,2,3,140.95
Rushikulya,january,2017,0,2,3,129.9
Rushikulya,january,2017,0,2,3,129.9
Rushikulya,january,2017,0,2,3,129.9
Rushikulya,january,2017,0,2,3,196.96
Rushikulya,january,2017,0,2,3,49.81
Rushikulya,january,2017,0,2,3,191.51
Rushikulya,january,2017,0,2,3,78.78
Rushikulya,january,2017,0,2,3,29.89
Rushikulya,january,2017,0,2,3,131.56
Rushikulya,january,2017,0,2,3,225.53
Rushikulya,january,2017,0,2,3,78.78
Rushikulya,january,2017,0,2,3,40
Rushikulya,january,2017,0,2,3,45
Rushikulya,january,2017,0,2,3,43.3
Rushikulya,january,2017,0,2,3,90.63
Rushikulya,january,2017,0,2,3,150
Rushikulya,january,2017,0,2,3,51.96
Rushikulya,january,2017,0,2,3,32.14
Rushikulya,january,2017,0,2,3,206.73
Rushikulya,january,2017,0,2,3,150
Rushikulya,january,2017,0,2,3,129.9
Rushikulya,january,2017,0,2,3,140.95
Rushikulya,january,2017,0,2,3,216.51
Rushikulya,january,2017,0,2,3,93.97
Rushikulya,january,2017,0,2,3,86.6
Rushikulya,january,2017,0,2,3,140.95
Rushikulya,january,2017,0,2,3,129.9
Rushikulya,january,2017,0,2,3,176.76
Rushikulya,january,2017,0,2,3,216.66
Rushikulya,january,2017,0,2,3,77.13
Rushikulya,january,2017,0,2,3,96.59
Rushikulya,january,2017,0,2,3,89.66
Rushikulya,january,2017,0,2,3,119.54
Rushikulya,january,2017,0,2,3,144.71
Rushikulya,january,2017,0,2,3,149.2
Rushikulya,january,2017,0,2,3,65.78
Rushikulya,january,2017,0,2,3,53.89
Rushikulya,january,2017,0,2,3,298.86
Rushikulya,january,2017,0,2,3,77.71
Rushikulya,january,2017,0,2,3,89.66
Rushikulya,january,2017,0,2,3,122.16
Rushikulya,january,2017,0,2,3,47.38
Rushikulya,january,2017,0,2,3,103.12
Rushikulya,january,2017,0,2,3,68.94
Rushikulya,january,2017,0,2,3,51.96
Rushikulya,january,2017,0,2,3,69.28
Rushikulya,january,2017,0,2,3,184.54
Rushikulya,january,2017,0,2,3,49.24
Rushikulya,january,2017,0,2,3,141.41
Rushikulya,january,2017,0,2,3,176.76
Rushikulya,january,2017,0,2,3,25.71
Rushikulya,january,2017,0,2,3,129.9
Rushikulya,january,2017,0,2,3,346.41
Rushikulya,january,2017,0,2,3,140.95
